Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage,Model_Output
matmul,linear,"[(132, 1024), (1024, 1024)]",34.27201292,matmul_linear_1542,8.5945534,298.76432578800427,22496
matmul,linear,"[(134, 1024), (1024, 1024)]",34.27201292,matmul_linear_1543,8.598562300000001,298.57841025353736,22496
matmul,linear,"[(136, 1024), (1024, 1024)]",34.27201292,matmul_linear_1544,8.5052767,302.95000537725014,22496
matmul,linear,"[(138, 1024), (1024, 1024)]",34.27201292,matmul_linear_1545,8.750125,291.67455230639564,22496
matmul,linear,"[(140, 1024), (1024, 1024)]",34.27201292,matmul_linear_1546,8.7977411,289.55468830516054,22496
matmul,linear,"[(142, 1024), (1024, 1024)]",34.27201292,matmul_linear_1547,8.830134,288.1256266326197,22496
matmul,linear,"[(144, 1024), (1024, 1024)]",34.27201292,matmul_linear_1548,8.904973,284.86374882888475,22496
matmul,linear,"[(146, 1024), (1024, 1024)]",34.27201292,matmul_linear_1549,9.0194464,279.97911845232545,22496
matmul,linear,"[(148, 1024), (1024, 1024)]",34.27201292,matmul_linear_1550,9.0504017,278.6794670119449,22496
matmul,linear,"[(150, 1024), (1024, 1024)]",34.27201292,matmul_linear_1551,9.0408661,279.0788685610552,22496
matmul,linear,"[(152, 1024), (1024, 1024)]",34.27201292,matmul_linear_1552,9.0238571,279.7933914534174,22496
matmul,linear,"[(154, 1024), (1024, 1024)]",34.27201292,matmul_linear_1553,9.202259000000002,272.4304317016071,22496
matmul,linear,"[(156, 1024), (1024, 1024)]",34.27201292,matmul_linear_1554,9.178732300000002,273.3850361884941,22496
matmul,linear,"[(158, 1024), (1024, 1024)]",34.27201292,matmul_linear_1555,9.2887323,268.9632967461017,22496
matmul,linear,"[(160, 1024), (1024, 1024)]",34.27201292,matmul_linear_1556,9.1994286,272.54501785034785,22496
matmul,linear,"[(162, 1024), (1024, 1024)]",34.27201292,matmul_linear_1557,9.4796875,261.531041186748,22496
matmul,linear,"[(164, 1024), (1024, 1024)]",34.27201292,matmul_linear_1558,9.509125,260.4118456745495,22496
matmul,linear,"[(166, 1024), (1024, 1024)]",34.27201292,matmul_linear_1559,9.4707588,261.8718800018432,22496
matmul,linear,"[(168, 1024), (1024, 1024)]",34.27201292,matmul_linear_1560,9.434428700000002,263.26537631261124,22496
matmul,linear,"[(170, 1024), (1024, 1024)]",34.27201292,matmul_linear_1561,9.6704375,254.3998182088453,22496
matmul,linear,"[(172, 1024), (1024, 1024)]",34.27201292,matmul_linear_1562,9.6583037,254.8450533813717,22496
matmul,linear,"[(174, 1024), (1024, 1024)]",34.27201292,matmul_linear_1563,9.6005984,256.9778829619621,22496
matmul,linear,"[(176, 1024), (1024, 1024)]",34.27201292,matmul_linear_1564,9.6082946,256.691945311502,22496
matmul,linear,"[(178, 1024), (1024, 1024)]",34.27201292,matmul_linear_1565,9.8931518,246.4215814418212,22496
matmul,linear,"[(180, 1024), (1024, 1024)]",34.27201292,matmul_linear_1566,9.9662857,243.87949484530637,22496
matmul,linear,"[(182, 1024), (1024, 1024)]",34.27201292,matmul_linear_1567,9.889268,246.55763116137612,22496
matmul,linear,"[(184, 1024), (1024, 1024)]",34.27201292,matmul_linear_1568,9.872866300000002,247.13336409711127,22496
matmul,linear,"[(186, 1024), (1024, 1024)]",34.27201292,matmul_linear_1569,10.0934196,239.54808457581615,22496
matmul,linear,"[(188, 1024), (1024, 1024)]",34.27201292,matmul_linear_1570,10.0981607,239.38866629444703,22496
matmul,linear,"[(190, 1024), (1024, 1024)]",34.27201292,matmul_linear_1571,10.089446399999998,239.68179780408968,22496
matmul,linear,"[(192, 1024), (1024, 1024)]",34.27201292,matmul_linear_1572,10.1524287,237.5745246061172,22496
matmul,linear,"[(194, 1024), (1024, 1024)]",34.27201292,matmul_linear_1573,10.2891428,233.089097762352,22496
matmul,linear,"[(196, 1024), (1024, 1024)]",34.27201292,matmul_linear_1574,10.2995534,232.7524174009332,22496
matmul,linear,"[(198, 1024), (1024, 1024)]",34.27201292,matmul_linear_1575,10.280428400000002,233.37144704981355,22496
matmul,linear,"[(200, 1024), (1024, 1024)]",34.27201292,matmul_linear_1576,10.3211159,232.0572431513922,22496
matmul,linear,"[(202, 1024), (1024, 1024)]",34.27201292,matmul_linear_1577,10.5369907,225.2542770109876,22496
matmul,linear,"[(204, 1024), (1024, 1024)]",34.27201292,matmul_linear_1578,10.5539998,224.7300887763898,22496
matmul,linear,"[(206, 1024), (1024, 1024)]",34.27201292,matmul_linear_1579,10.5595625,224.55902334968897,22496
matmul,linear,"[(208, 1024), (1024, 1024)]",34.27201292,matmul_linear_1580,10.5143036,225.95609013991196,22496
matmul,linear,"[(210, 1024), (1024, 1024)]",34.27201292,matmul_linear_1581,10.7811518,217.8882326840069,22496
matmul,linear,"[(212, 1024), (1024, 1024)]",34.27201292,matmul_linear_1582,10.7308659,219.3778884143917,22496
matmul,linear,"[(214, 1024), (1024, 1024)]",34.27201292,matmul_linear_1583,10.7877144,217.6948485028488,22496
matmul,linear,"[(216, 1024), (1024, 1024)]",34.27201292,matmul_linear_1584,10.6884556,220.64513529906048,22496
matmul,linear,"[(218, 1024), (1024, 1024)]",34.27201292,matmul_linear_1585,10.9685624,212.45674382998453,22496
matmul,linear,"[(220, 1024), (1024, 1024)]",34.27201292,matmul_linear_1586,10.9640269,212.58599812446653,22496
matmul,linear,"[(222, 1024), (1024, 1024)]",34.27201292,matmul_linear_1587,10.9474286,213.0599355541813,22496
matmul,linear,"[(224, 1024), (1024, 1024)]",34.27201292,matmul_linear_1588,10.9091696,214.15785230802535,22496
matmul,linear,"[(226, 1024), (1024, 1024)]",34.27201292,matmul_linear_1589,11.1302765,207.91699487429628,22496
matmul,linear,"[(228, 1024), (1024, 1024)]",34.27201292,matmul_linear_1590,11.1509821,207.34524199442487,22496
matmul,linear,"[(230, 1024), (1024, 1024)]",34.27201292,matmul_linear_1591,11.146419600000002,207.47104585942557,22496
matmul,linear,"[(232, 1024), (1024, 1024)]",34.27201292,matmul_linear_1592,11.0971519,208.83611604883956,22496
matmul,linear,"[(234, 1024), (1024, 1024)]",34.27201292,matmul_linear_1593,11.4050626,200.4982447005596,22496
matmul,linear,"[(236, 1024), (1024, 1024)]",34.27201292,matmul_linear_1594,11.4127233,200.29653763707745,22496
matmul,linear,"[(238, 1024), (1024, 1024)]",34.27201292,matmul_linear_1595,11.4474198,199.38635534271228,22496
matmul,linear,"[(240, 1024), (1024, 1024)]",34.27201292,matmul_linear_1596,11.4246965,199.981823762233,22496
matmul,linear,"[(242, 1024), (1024, 1024)]",34.27201292,matmul_linear_1597,11.587883799999998,195.75730574723232,22496
matmul,linear,"[(244, 1024), (1024, 1024)]",34.27201292,matmul_linear_1598,11.6773035,193.49252522211145,22496
matmul,linear,"[(246, 1024), (1024, 1024)]",34.27201292,matmul_linear_1599,11.6284555,194.725408030327,22496
matmul,linear,"[(248, 1024), (1024, 1024)]",34.27201292,matmul_linear_1600,11.6124554,195.1314923457101,22496
matmul,linear,"[(250, 1024), (1024, 1024)]",34.27201292,matmul_linear_1601,11.7668571,191.258852119484,22496
matmul,linear,"[(252, 1024), (1024, 1024)]",34.27201292,matmul_linear_1602,11.8111158,190.16744480652716,22496
matmul,linear,"[(254, 1024), (1024, 1024)]",34.27201292,matmul_linear_1603,11.7578661,191.48157181344325,22496
matmul,linear,"[(256, 1024), (1024, 1024)]",34.27201292,matmul_linear_1604,11.786294600000002,190.7785193151374,22496
matmul,linear,"[(258, 1024), (1024, 1024)]",36.54714588,matmul_linear_1605,12.0170268,204.12802174993905,33744
matmul,linear,"[(260, 1024), (1024, 1024)]",36.54714588,matmul_linear_1606,12.0281161,203.8476314674083,33744
matmul,linear,"[(262, 1024), (1024, 1024)]",36.54714588,matmul_linear_1607,11.9947051,204.6939926851558,33744
matmul,linear,"[(264, 1024), (1024, 1024)]",36.54714588,matmul_linear_1608,11.9882767,204.8573768738588,33744
matmul,linear,"[(266, 1024), (1024, 1024)]",36.54714588,matmul_linear_1609,12.3259999,196.50451222216876,33744
matmul,linear,"[(268, 1024), (1024, 1024)]",36.54714588,matmul_linear_1610,12.2972857,197.1968511717997,33744
matmul,linear,"[(270, 1024), (1024, 1024)]",36.54714588,matmul_linear_1611,12.2791518,197.6357526584206,33744
matmul,linear,"[(272, 1024), (1024, 1024)]",36.54714588,matmul_linear_1612,12.3021519,197.07929293248284,33744
matmul,linear,"[(274, 1024), (1024, 1024)]",36.54714588,matmul_linear_1613,12.479723299999998,192.85221315764275,33744
matmul,linear,"[(276, 1024), (1024, 1024)]",36.54714588,matmul_linear_1614,12.4132767,194.41981165214827,33744
matmul,linear,"[(278, 1024), (1024, 1024)]",36.54714588,matmul_linear_1615,12.3785535,195.2456915099168,33744
matmul,linear,"[(280, 1024), (1024, 1024)]",36.54714588,matmul_linear_1616,12.466990999999998,193.15129753442517,33744
matmul,linear,"[(282, 1024), (1024, 1024)]",36.54714588,matmul_linear_1617,12.7541517,186.55097367236115,33744
matmul,linear,"[(284, 1024), (1024, 1024)]",36.54714588,matmul_linear_1618,12.7247053,187.21408487157652,33744
matmul,linear,"[(286, 1024), (1024, 1024)]",36.54714588,matmul_linear_1619,12.6001518,190.05321888264876,33744
matmul,linear,"[(288, 1024), (1024, 1024)]",36.54714588,matmul_linear_1620,12.778875199999998,185.99657879122265,33744
matmul,linear,"[(290, 1024), (1024, 1024)]",36.54714588,matmul_linear_1621,12.871151700000002,183.94619791482992,33744
matmul,linear,"[(292, 1024), (1024, 1024)]",36.54714588,matmul_linear_1622,12.8912678,183.50311580680997,33744
matmul,linear,"[(294, 1024), (1024, 1024)]",36.54714588,matmul_linear_1623,12.8554195,184.2936854763861,33744
matmul,linear,"[(296, 1024), (1024, 1024)]",36.54714588,matmul_linear_1624,12.8253037,184.96125109302483,33744
matmul,linear,"[(298, 1024), (1024, 1024)]",36.54714588,matmul_linear_1625,13.1445894,178.03946375076575,33744
matmul,linear,"[(300, 1024), (1024, 1024)]",36.54714588,matmul_linear_1626,13.0672681,179.68467165680943,33744
matmul,linear,"[(302, 1024), (1024, 1024)]",36.54714588,matmul_linear_1627,13.1686874,177.53066626822658,33744
matmul,linear,"[(304, 1024), (1024, 1024)]",36.54714588,matmul_linear_1628,13.0415714,180.23575349209835,33744
matmul,linear,"[(306, 1024), (1024, 1024)]",36.54714588,matmul_linear_1629,13.265330400000002,175.5087493335258,33744
matmul,linear,"[(308, 1024), (1024, 1024)]",36.54714588,matmul_linear_1630,13.3401696,173.9631277251528,33744
matmul,linear,"[(310, 1024), (1024, 1024)]",36.54714588,matmul_linear_1631,13.2462946,175.9046735983058,33744
matmul,linear,"[(312, 1024), (1024, 1024)]",36.54714588,matmul_linear_1632,13.3412857,173.9402086262196,33744
matmul,linear,"[(314, 1024), (1024, 1024)]",36.54714588,matmul_linear_1633,13.635410900000002,168.03112974028525,33744
matmul,linear,"[(316, 1024), (1024, 1024)]",36.54714588,matmul_linear_1634,13.5266875,170.18548243980652,33744
matmul,linear,"[(318, 1024), (1024, 1024)]",36.54714588,matmul_linear_1635,13.5485267,169.74996388352693,33744
matmul,linear,"[(320, 1024), (1024, 1024)]",36.54714588,matmul_linear_1636,13.5374108,169.9714621942329,33744
matmul,linear,"[(322, 1024), (1024, 1024)]",36.54714588,matmul_linear_1637,13.712446500000002,166.5253489229657,33744
matmul,linear,"[(324, 1024), (1024, 1024)]",36.54714588,matmul_linear_1638,13.676714199999996,167.22168311450133,33744
matmul,linear,"[(326, 1024), (1024, 1024)]",36.54714588,matmul_linear_1639,13.799696399999998,164.84021691955488,33744
matmul,linear,"[(328, 1024), (1024, 1024)]",36.54714588,matmul_linear_1640,13.749258800000002,165.81175328520254,33744
matmul,linear,"[(330, 1024), (1024, 1024)]",36.54714588,matmul_linear_1641,13.9155536,162.63522767789854,33744
matmul,linear,"[(332, 1024), (1024, 1024)]",36.54714588,matmul_linear_1642,14.018303500000002,160.71019135803414,33744
matmul,linear,"[(334, 1024), (1024, 1024)]",36.54714588,matmul_linear_1643,13.8879997,163.15629802324955,33744
matmul,linear,"[(336, 1024), (1024, 1024)]",36.54714588,matmul_linear_1644,13.9352588,162.263847442862,33744
matmul,linear,"[(338, 1024), (1024, 1024)]",36.54714588,matmul_linear_1645,19.9969017,82.76404229161159,33744
matmul,linear,"[(340, 1024), (1024, 1024)]",36.54714588,matmul_linear_1646,19.9352859,83.32892772809444,33744
matmul,linear,"[(342, 1024), (1024, 1024)]",36.54714588,matmul_linear_1647,19.9909732,82.8182425856086,33744
matmul,linear,"[(344, 1024), (1024, 1024)]",36.54714588,matmul_linear_1648,20.0185626,82.56628415468754,33744
matmul,linear,"[(346, 1024), (1024, 1024)]",36.54714588,matmul_linear_1649,19.9945627,82.7854223588496,33744
matmul,linear,"[(348, 1024), (1024, 1024)]",36.54714588,matmul_linear_1650,20.0535536,82.24772830287799,33744
matmul,linear,"[(350, 1024), (1024, 1024)]",36.54714588,matmul_linear_1651,20.119125000000004,81.65375422638904,33744
matmul,linear,"[(352, 1024), (1024, 1024)]",36.54714588,matmul_linear_1652,20.0601426,82.1878668001094,33744
matmul,linear,"[(354, 1024), (1024, 1024)]",36.54714588,matmul_linear_1653,14.5505892,151.17296198562192,33744
matmul,linear,"[(356, 1024), (1024, 1024)]",36.54714588,matmul_linear_1654,14.6646876,149.21871421250052,33744
matmul,linear,"[(358, 1024), (1024, 1024)]",36.54714588,matmul_linear_1655,14.619866000000002,149.98276919911578,33744
matmul,linear,"[(360, 1024), (1024, 1024)]",36.54714588,matmul_linear_1656,14.6068395,150.2057058955156,33744
matmul,linear,"[(362, 1024), (1024, 1024)]",36.54714588,matmul_linear_1657,20.467143,78.56496082526027,33744
matmul,linear,"[(364, 1024), (1024, 1024)]",36.54714588,matmul_linear_1658,20.476,78.48772162531746,33744
matmul,linear,"[(366, 1024), (1024, 1024)]",36.54714588,matmul_linear_1659,20.4597411,78.62956183741741,33744
matmul,linear,"[(368, 1024), (1024, 1024)]",36.54714588,matmul_linear_1660,20.3875804,79.26181117598438,33744
matmul,linear,"[(370, 1024), (1024, 1024)]",36.54714588,matmul_linear_1661,20.5125892,78.16934529162222,33744
matmul,linear,"[(372, 1024), (1024, 1024)]",36.54714588,matmul_linear_1662,20.4288571,78.89961098215328,33744
matmul,linear,"[(374, 1024), (1024, 1024)]",36.54714588,matmul_linear_1663,20.4013214,79.14107210722149,33744
matmul,linear,"[(376, 1024), (1024, 1024)]",36.54714588,matmul_linear_1664,20.4667055,78.56877786217231,33744
matmul,linear,"[(378, 1024), (1024, 1024)]",36.54714588,matmul_linear_1665,20.4545266,78.6751001120701,33744
matmul,linear,"[(380, 1024), (1024, 1024)]",36.54714588,matmul_linear_1666,20.5029824,78.2528276471622,33744
matmul,linear,"[(382, 1024), (1024, 1024)]",36.54714588,matmul_linear_1667,20.443134,78.77467261135206,33744
matmul,linear,"[(384, 1024), (1024, 1024)]",36.54714588,matmul_linear_1668,20.5552678,77.79941490229577,33744
matmul,linear,"[(386, 1024), (1024, 1024)]",38.82227884,matmul_linear_1669,20.7761518,86.85981510781993,44992
matmul,linear,"[(388, 1024), (1024, 1024)]",38.82227884,matmul_linear_1670,20.7761608,86.85973416224235,44992
matmul,linear,"[(390, 1024), (1024, 1024)]",38.82227884,matmul_linear_1671,20.7933927,86.70487976692715,44992
matmul,linear,"[(392, 1024), (1024, 1024)]",38.82227884,matmul_linear_1672,20.765848,86.95253302441589,44992
matmul,linear,"[(394, 1024), (1024, 1024)]",38.82227884,matmul_linear_1673,20.78825,86.75106774259501,44992
matmul,linear,"[(396, 1024), (1024, 1024)]",38.82227884,matmul_linear_1674,20.9078482,85.68280422085714,44992
matmul,linear,"[(398, 1024), (1024, 1024)]",38.82227884,matmul_linear_1675,20.8711518,86.00927831879409,44992
matmul,linear,"[(400, 1024), (1024, 1024)]",38.82227884,matmul_linear_1676,20.7966963,86.6752212946438,44992
matmul,linear,"[(402, 1024), (1024, 1024)]",38.82227884,matmul_linear_1677,20.8309731,86.36805229228585,44992
matmul,linear,"[(404, 1024), (1024, 1024)]",38.82227884,matmul_linear_1678,20.8487054,86.2095420083014,44992
matmul,linear,"[(406, 1024), (1024, 1024)]",38.82227884,matmul_linear_1679,20.8697233,86.02201036369279,44992
matmul,linear,"[(408, 1024), (1024, 1024)]",38.82227884,matmul_linear_1680,20.8553839,86.14991230154246,44992
matmul,linear,"[(410, 1024), (1024, 1024)]",38.82227884,matmul_linear_1681,20.8267144,86.4061613098224,44992
matmul,linear,"[(412, 1024), (1024, 1024)]",38.82227884,matmul_linear_1682,20.891705100000003,85.82628202999092,44992
matmul,linear,"[(414, 1024), (1024, 1024)]",38.82227884,matmul_linear_1683,20.8310089,86.36773200168912,44992
matmul,linear,"[(416, 1024), (1024, 1024)]",38.82227884,matmul_linear_1684,20.843009,86.26043312652217,44992
matmul,linear,"[(418, 1024), (1024, 1024)]",38.82227884,matmul_linear_1685,21.2031248,83.09696899015564,44992
matmul,linear,"[(420, 1024), (1024, 1024)]",38.82227884,matmul_linear_1686,21.2901605,82.34845547547657,44992
matmul,linear,"[(422, 1024), (1024, 1024)]",38.82227884,matmul_linear_1687,21.175419600000005,83.33652684738297,44992
matmul,linear,"[(424, 1024), (1024, 1024)]",38.82227884,matmul_linear_1688,21.2344376,82.82696990289021,44992
matmul,linear,"[(426, 1024), (1024, 1024)]",38.82227884,matmul_linear_1689,21.2754284,82.47472206012083,44992
matmul,linear,"[(428, 1024), (1024, 1024)]",38.82227884,matmul_linear_1690,21.233142699999995,82.83811957803124,44992
matmul,linear,"[(430, 1024), (1024, 1024)]",38.82227884,matmul_linear_1691,21.255017700000003,82.64994829903151,44992
matmul,linear,"[(432, 1024), (1024, 1024)]",38.82227884,matmul_linear_1692,21.2695269,82.52535198608486,44992
matmul,linear,"[(434, 1024), (1024, 1024)]",38.82227884,matmul_linear_1693,21.247143,82.71764274377972,44992
matmul,linear,"[(436, 1024), (1024, 1024)]",38.82227884,matmul_linear_1694,21.3904194,81.49377117869884,44992
matmul,linear,"[(438, 1024), (1024, 1024)]",38.82227884,matmul_linear_1695,21.304,82.22999831017648,44992
matmul,linear,"[(440, 1024), (1024, 1024)]",38.82227884,matmul_linear_1696,21.2735891,82.49049870009945,44992
matmul,linear,"[(442, 1024), (1024, 1024)]",38.82227884,matmul_linear_1697,21.3201339,82.09209671051832,44992
matmul,linear,"[(444, 1024), (1024, 1024)]",38.82227884,matmul_linear_1698,21.2457143,82.72992986637313,44992
matmul,linear,"[(446, 1024), (1024, 1024)]",38.82227884,matmul_linear_1699,21.3584465,81.76546145338803,44992
matmul,linear,"[(448, 1024), (1024, 1024)]",38.82227884,matmul_linear_1700,21.3009911,82.25573945242391,44992
matmul,linear,"[(450, 1024), (1024, 1024)]",38.82227884,matmul_linear_1701,21.6456786,79.35348462579502,44992
matmul,linear,"[(452, 1024), (1024, 1024)]",38.82227884,matmul_linear_1702,21.6480001,79.3342510193355,44992
matmul,linear,"[(454, 1024), (1024, 1024)]",38.82227884,matmul_linear_1703,21.7885893,78.17711053005164,44992
matmul,linear,"[(456, 1024), (1024, 1024)]",38.82227884,matmul_linear_1704,21.6729911,79.12746173738797,44992
matmul,linear,"[(458, 1024), (1024, 1024)]",38.82227884,matmul_linear_1705,21.663027,79.20985299053545,44992
matmul,linear,"[(460, 1024), (1024, 1024)]",38.82227884,matmul_linear_1706,21.7278574,78.67513637124665,44992
matmul,linear,"[(462, 1024), (1024, 1024)]",38.82227884,matmul_linear_1707,21.7025717,78.88331105018307,44992
matmul,linear,"[(464, 1024), (1024, 1024)]",38.82227884,matmul_linear_1708,21.688303600000005,79.00099314360388,44992
matmul,linear,"[(466, 1024), (1024, 1024)]",38.82227884,matmul_linear_1709,21.6591427,79.2419920664727,44992
matmul,linear,"[(468, 1024), (1024, 1024)]",38.82227884,matmul_linear_1710,21.6995267,78.90841296552335,44992
matmul,linear,"[(470, 1024), (1024, 1024)]",38.82227884,matmul_linear_1711,21.6638572,79.20298532987006,44992
matmul,linear,"[(472, 1024), (1024, 1024)]",38.82227884,matmul_linear_1712,21.7201431,78.73859606385378,44992
matmul,linear,"[(474, 1024), (1024, 1024)]",38.82227884,matmul_linear_1713,21.6785894,79.08120368754253,44992
matmul,linear,"[(476, 1024), (1024, 1024)]",38.82227884,matmul_linear_1714,21.6950089,78.94566911194033,44992
matmul,linear,"[(478, 1024), (1024, 1024)]",38.82227884,matmul_linear_1715,21.7587323,78.42160243866783,44992
matmul,linear,"[(480, 1024), (1024, 1024)]",38.82227884,matmul_linear_1716,21.7332857,78.63050886962758,44992
matmul,linear,"[(482, 1024), (1024, 1024)]",38.82227884,matmul_linear_1717,22.0630449,75.96065736148687,44992
matmul,linear,"[(484, 1024), (1024, 1024)]",38.82227884,matmul_linear_1718,22.1153837,75.54422462948268,44992
matmul,linear,"[(486, 1024), (1024, 1024)]",38.82227884,matmul_linear_1719,22.0962858,75.69594813984534,44992
matmul,linear,"[(488, 1024), (1024, 1024)]",38.82227884,matmul_linear_1720,22.0450535,76.10426230083769,44992
matmul,linear,"[(490, 1024), (1024, 1024)]",38.82227884,matmul_linear_1721,22.1398928,75.34989528043245,44992
matmul,linear,"[(492, 1024), (1024, 1024)]",38.82227884,matmul_linear_1722,22.0998392,75.66769825184974,44992
matmul,linear,"[(494, 1024), (1024, 1024)]",38.82227884,matmul_linear_1723,22.1240357,75.47557491963369,44992
matmul,linear,"[(496, 1024), (1024, 1024)]",38.82227884,matmul_linear_1724,22.0834376,75.79816848804374,44992
matmul,linear,"[(498, 1024), (1024, 1024)]",38.82227884,matmul_linear_1725,22.1491785,75.2763825529692,44992
matmul,linear,"[(500, 1024), (1024, 1024)]",38.82227884,matmul_linear_1726,22.0360984,76.17582811302024,44992
matmul,linear,"[(502, 1024), (1024, 1024)]",38.82227884,matmul_linear_1727,22.1706962,75.1062686069371,44992
matmul,linear,"[(504, 1024), (1024, 1024)]",38.82227884,matmul_linear_1728,22.0901518,75.74473544360161,44992
matmul,linear,"[(506, 1024), (1024, 1024)]",38.82227884,matmul_linear_1729,22.0668394,75.93040007351485,44992
matmul,linear,"[(508, 1024), (1024, 1024)]",38.82227884,matmul_linear_1730,22.1460001,75.30153826740026,44992
matmul,linear,"[(510, 1024), (1024, 1024)]",38.82227884,matmul_linear_1731,22.1967053,74.90108696446946,44992
matmul,linear,"[(512, 1024), (1024, 1024)]",38.82227884,matmul_linear_1732,22.128116,75.44321821161823,44992
matmul,linear,"[(514, 1024), (1024, 1024)]",41.0974118,matmul_linear_1733,22.491678600000004,82.72274173435858,56240
matmul,linear,"[(516, 1024), (1024, 1024)]",41.0974118,matmul_linear_1734,22.4277143,83.2438707318472,56240
matmul,linear,"[(518, 1024), (1024, 1024)]",41.0974118,matmul_linear_1735,22.5074556,82.59465898935285,56240
matmul,linear,"[(520, 1024), (1024, 1024)]",41.0974118,matmul_linear_1736,22.4424107,83.12387358636121,56240
matmul,linear,"[(522, 1024), (1024, 1024)]",41.0974118,matmul_linear_1737,22.5093926,82.57894617733935,56240
matmul,linear,"[(524, 1024), (1024, 1024)]",41.0974118,matmul_linear_1738,22.431143,83.2158610909841,56240
matmul,linear,"[(526, 1024), (1024, 1024)]",41.0974118,matmul_linear_1739,22.5051608,82.61327775094149,56240
matmul,linear,"[(528, 1024), (1024, 1024)]",41.0974118,matmul_linear_1740,22.5379019,82.34799309335888,56240
matmul,linear,"[(530, 1024), (1024, 1024)]",41.0974118,matmul_linear_1741,22.5351338,82.37039178351806,56240
matmul,linear,"[(532, 1024), (1024, 1024)]",41.0974118,matmul_linear_1742,22.5255537,82.447953765505,56240
matmul,linear,"[(534, 1024), (1024, 1024)]",41.0974118,matmul_linear_1743,22.5621517,82.15200547561251,56240
matmul,linear,"[(536, 1024), (1024, 1024)]",41.0974118,matmul_linear_1744,22.5474196,82.2710204940702,56240
matmul,linear,"[(538, 1024), (1024, 1024)]",41.0974118,matmul_linear_1745,22.609866,81.76760446081371,56240
matmul,linear,"[(540, 1024), (1024, 1024)]",41.0974118,matmul_linear_1746,22.535134,82.37039016497533,56240
matmul,linear,"[(542, 1024), (1024, 1024)]",41.0974118,matmul_linear_1747,22.5104108,82.57068769264752,56240
matmul,linear,"[(544, 1024), (1024, 1024)]",41.0974118,matmul_linear_1748,22.5124375,82.55425162202006,56240
matmul,linear,"[(546, 1024), (1024, 1024)]",41.0974118,matmul_linear_1749,22.9871163,78.78454723788039,56240
matmul,linear,"[(548, 1024), (1024, 1024)]",41.0974118,matmul_linear_1750,22.9328662,79.20748083377386,56240
matmul,linear,"[(550, 1024), (1024, 1024)]",41.0974118,matmul_linear_1751,22.978884200000003,78.8485961385366,56240
matmul,linear,"[(552, 1024), (1024, 1024)]",41.0974118,matmul_linear_1752,22.8788393,79.63066771486089,56240
matmul,linear,"[(554, 1024), (1024, 1024)]",41.0974118,matmul_linear_1753,23.058169600000003,78.23362614177319,56240
matmul,linear,"[(556, 1024), (1024, 1024)]",41.0974118,matmul_linear_1754,22.9416787,79.13864254406109,56240
matmul,linear,"[(558, 1024), (1024, 1024)]",41.0974118,matmul_linear_1755,22.9005715,79.46020168099301,56240
matmul,linear,"[(560, 1024), (1024, 1024)]",41.0974118,matmul_linear_1756,22.8808571,79.61482657920189,56240
matmul,linear,"[(562, 1024), (1024, 1024)]",41.0974118,matmul_linear_1757,22.8984286,79.47699607649061,56240
matmul,linear,"[(564, 1024), (1024, 1024)]",41.0974118,matmul_linear_1758,23.0510001,78.28906174010213,56240
matmul,linear,"[(566, 1024), (1024, 1024)]",41.0974118,matmul_linear_1759,22.8841339,79.58910736840252,56240
matmul,linear,"[(568, 1024), (1024, 1024)]",41.0974118,matmul_linear_1760,22.9314109,79.21885390837426,56240
matmul,linear,"[(570, 1024), (1024, 1024)]",41.0974118,matmul_linear_1761,22.9504198,79.07041421525547,56240
matmul,linear,"[(572, 1024), (1024, 1024)]",41.0974118,matmul_linear_1762,22.9930001,78.73879711764975,56240
matmul,linear,"[(574, 1024), (1024, 1024)]",41.0974118,matmul_linear_1763,23.030116,78.45073728677704,56240
matmul,linear,"[(576, 1024), (1024, 1024)]",41.0974118,matmul_linear_1764,22.9772857,78.86103840367886,56240
matmul,linear,"[(578, 1024), (1024, 1024)]",41.0974118,matmul_linear_1765,23.2875981,76.4776754713918,56240
matmul,linear,"[(580, 1024), (1024, 1024)]",41.0974118,matmul_linear_1766,23.303018,76.36089797467437,56240
matmul,linear,"[(582, 1024), (1024, 1024)]",41.0974118,matmul_linear_1767,23.2781696,76.54915530815619,56240
matmul,linear,"[(584, 1024), (1024, 1024)]",41.0974118,matmul_linear_1768,23.3577051,75.94798643125262,56240
matmul,linear,"[(586, 1024), (1024, 1024)]",41.0974118,matmul_linear_1769,23.3164195,76.25953161462033,56240
matmul,linear,"[(588, 1024), (1024, 1024)]",41.0974118,matmul_linear_1770,23.262714100000004,76.66645269048806,56240
matmul,linear,"[(590, 1024), (1024, 1024)]",41.0974118,matmul_linear_1771,23.2989819,76.39144910447783,56240
matmul,linear,"[(592, 1024), (1024, 1024)]",41.0974118,matmul_linear_1772,23.2794015,76.53981267516696,56240
matmul,linear,"[(594, 1024), (1024, 1024)]",41.0974118,matmul_linear_1773,23.308285700000003,76.32104020417081,56240
matmul,linear,"[(596, 1024), (1024, 1024)]",41.0974118,matmul_linear_1774,23.2951607,76.4203833116292,56240
matmul,linear,"[(598, 1024), (1024, 1024)]",41.0974118,matmul_linear_1775,23.3238483,76.20339178762366,56240
matmul,linear,"[(600, 1024), (1024, 1024)]",41.0974118,matmul_linear_1776,23.293268,76.4347183915971,56240
