kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"parametric_relu_(64,64)",0.973192,0.951428,1.145715,0.052069,20,4096
"selu_(32,160)",0.973147,0.954286,1.092857,0.039579,20,5120
"selu_(48,8,8)",0.973143,0.967142,1.072857,0.023484,20,3072
"relu_(32,224)",0.973129,0.945714,1.134196,0.058405,20,7168
"elu_(6144,)",0.972848,0.944196,1.151339,0.066522,20,6144
"elu_(8,24,8)",0.972844,0.957143,1.178482,0.049572,20,1536
"parametric_relu_(7424,)",0.972786,0.951339,1.172767,0.05493,20,7424
"sigmoid_(4224,)",0.97258,0.962857,1.137143,0.038753,20,4224
"parametric_relu_(5504,)",0.972572,0.931429,1.131518,0.065181,20,5504
"tanh_(8,48,8)",0.972451,0.952857,1.132946,0.045363,20,3072
"linear_(128,64)",0.972446,0.95991,1.025714,0.02447,20,8192
"linear_(32,8,8)",0.97242,0.957232,1.167142,0.04595,20,2048
"elu_(8,128,8)",0.972299,0.951429,1.138661,0.045928,20,8192
"binary_step_(6528,)",0.972183,0.931429,1.151518,0.080754,20,6528
"linear_(256,32)",0.972036,0.951429,1.092947,0.042971,20,8192
"relu_(7040,)",0.971924,0.954285,1.132768,0.042993,20,7040
"linear_(8,8,16)",0.971848,0.957232,1.172947,0.047375,20,1024
"linear_(8,8,64)",0.971844,0.958571,1.105803,0.033199,20,4096
"leaky_relu_(8,8,128)",0.971763,0.95,1.070089,0.037838,20,8192
"linear_(96,8,8)",0.971705,0.955715,1.188571,0.05153,20,6144
"elu_(8,8,32)",0.971598,0.957143,1.178571,0.048881,20,2048
"relu_(5760,)",0.97158,0.922946,1.101339,0.067986,20,5760
"leaky_relu_(7552,)",0.971514,0.951339,1.147232,0.054949,20,7552
"elu_(7680,)",0.971495,0.960089,1.11,0.033017,20,7680
"leaky_relu_(8,8,56)",0.971446,0.957142,1.100089,0.036621,20,3584
"leaky_relu_(8,32,8)",0.971362,0.955804,1.171429,0.047481,20,2048
"selu_(32,8,8)",0.971357,0.965804,1.007143,0.008719,20,2048
"tanh_(8,16,8)",0.971156,0.951518,1.137232,0.042002,20,1024
"elu_(64,64)",0.971134,0.958483,1.091518,0.031979,20,4096
"linear_(32,192)",0.971085,0.951428,1.084286,0.040038,20,6144
"relu_(5632,)",0.970987,0.925803,1.155625,0.071178,20,5632
"selu_(96,64)",0.970973,0.962768,1.081518,0.026052,20,6144
"relu_(8,8,120)",0.970772,0.95,1.112767,0.04768,20,7680
"relu_(96,8,8)",0.970504,0.95,1.08866,0.042106,20,6144
"leaky_relu_(48,8,8)",0.970478,0.947054,1.172857,0.059182,20,3072
"tanh_(72,8,8)",0.970455,0.945804,1.117143,0.050711,20,4608
"relu_(160,32)",0.970268,0.951428,1.091339,0.043615,20,5120
"linear_(16,8,8)",0.970147,0.952857,1.097053,0.040284,20,1024
"tanh_(8,8,80)",0.970062,0.952857,1.101429,0.038423,20,5120
"elu_(8,32,8)",0.969907,0.955714,1.108572,0.036476,20,2048
"tanh_(8,8,104)",0.969866,0.96,1.085714,0.027387,20,6656
"leaky_relu_(224,32)",0.969866,0.951428,1.078571,0.037272,20,7168
"relu_(8,8,24)",0.969848,0.951429,1.14,0.048359,20,1536
"tanh_(32,224)",0.969795,0.948571,1.137232,0.050679,20,7168
"relu_(128,8,8)",0.969732,0.95,1.13,0.045435,20,8192
"leaky_relu_(7680,)",0.969714,0.947143,1.138483,0.048027,20,7680
"relu_(7808,)",0.969527,0.951428,1.118661,0.04262,20,7808
"sigmoid_(2432,)",0.9695,0.932858,1.144286,0.071954,20,2432
"leaky_relu_(8,40,8)",0.969272,0.955714,1.124285,0.037645,20,2560
"parametric_relu_(3968,)",0.969272,0.902946,1.112947,0.085628,20,3968
"elu_(4736,)",0.969112,0.941339,1.149911,0.062022,20,4736
"leaky_relu_(8,80,8)",0.969072,0.954286,1.172947,0.048825,20,5120
"linear_(120,8,8)",0.969049,0.957232,1.089911,0.028774,20,7680
"elu_(5248,)",0.969013,0.945714,1.154196,0.054627,20,5248
"binary_step_(64,96)",0.969005,0.922857,1.151339,0.078457,20,6144
"relu_(80,8,8)",0.968929,0.95,1.154286,0.048265,20,5120
"selu_(8,8,112)",0.968915,0.962857,1.027053,0.013845,20,7168
"relu_(8,56,8)",0.96887,0.948572,1.090089,0.04129,20,3584
"relu_(40,8,8)",0.968866,0.947142,1.152946,0.061737,20,2560
"elu_(5760,)",0.968853,0.938482,1.135715,0.049175,20,5760
"relu_(8,8,80)",0.968723,0.948661,1.085804,0.042355,20,5120
"linear_(8,16,8)",0.968705,0.954285,1.097143,0.032374,20,1024
"leaky_relu_(8,8,104)",0.968335,0.957142,1.13,0.038079,20,6656
"relu_(8,40,8)",0.968161,0.949911,1.142857,0.046281,20,2560
"relu_(8,48,8)",0.968152,0.948661,1.13134,0.043843,20,3072
"leaky_relu_(96,8,8)",0.968129,0.944375,1.16,0.052919,20,6144
"elu_(56,8,8)",0.968081,0.957143,1.08,0.030333,20,3584
"parametric_relu_(8,8,96)",0.968013,0.955715,1.135714,0.039519,20,6144
"elu_(64,128)",0.968,0.957053,1.147143,0.042183,20,8192
"selu_(5632,)",0.967862,0.942857,1.094285,0.053961,20,5632
"tanh_(8,8,112)",0.967862,0.954196,1.110089,0.035457,20,7168
"linear_(6656,)",0.967799,0.948572,1.141429,0.046392,20,6656
"selu_(5248,)",0.967768,0.937232,1.132768,0.055593,20,5248
"leaky_relu_(8064,)",0.967728,0.948661,1.122857,0.044543,20,8064
"selu_(5120,)",0.967714,0.945714,1.162768,0.05726,20,5120
"linear_(7424,)",0.967576,0.945804,1.145715,0.051823,20,7424
"relu_(4608,)",0.967388,0.930089,1.161518,0.073113,20,4608
"elu_(4864,)",0.967366,0.941518,1.145714,0.060022,20,4864
"leaky_relu_(128,8,8)",0.967004,0.945804,1.135715,0.054628,20,8192
"elu_(4224,)",0.966978,0.94,1.097053,0.052482,20,4224
"tanh_(7808,)",0.966924,0.94991,1.154286,0.046222,20,7808
"tanh_(8,88,8)",0.966853,0.954375,1.09866,0.031113,20,5632
"linear_(7040,)",0.966223,0.952857,1.09991,0.033205,20,7040
"parametric_relu_(8064,)",0.966062,0.948571,1.148482,0.046192,20,8064
"tanh_(6528,)",0.966018,0.951428,1.115803,0.038745,20,6528
"selu_(6144,)",0.965848,0.941339,1.11991,0.05451,20,6144
"tanh_(104,8,8)",0.965795,0.95,1.088571,0.037021,20,6656
"elu_(2304,)",0.96579,0.908661,1.125714,0.075406,20,2304
"binary_step_(7040,)",0.965786,0.925714,1.144197,0.077422,20,7040
"parametric_relu_(32,192)",0.965768,0.945714,1.137143,0.049012,20,6144
"tanh_(64,96)",0.965482,0.952857,1.172857,0.048823,20,6144
"tanh_(4352,)",0.965415,0.935625,1.137143,0.055842,20,4352
"selu_(4352,)",0.965205,0.945803,1.134197,0.048349,20,4352
"tanh_(96,8,8)",0.965161,0.94866,1.174286,0.049339,20,6144
"elu_(32,224)",0.965116,0.954197,1.044197,0.025905,20,7168
"relu_(4736,)",0.965076,0.931428,1.082947,0.056454,20,4736
"tanh_(8,8,64)",0.965067,0.954375,1.054286,0.023845,20,4096
"relu_(8,88,8)",0.964996,0.95,1.104196,0.040313,20,5632
"relu_(8064,)",0.964978,0.950089,1.058572,0.029974,20,8064
"leaky_relu_(6400,)",0.964946,0.954375,1.045715,0.020152,20,6400
"tanh_(5504,)",0.964772,0.931429,1.184286,0.074697,20,5504
"binary_step_(6016,)",0.964728,0.904286,1.127143,0.087786,20,6016
"leaky_relu_(7424,)",0.964652,0.957143,1.041428,0.019769,20,7424
"leaky_relu_(6016,)",0.964589,0.927143,1.11,0.070568,20,6016
"tanh_(4480,)",0.964554,0.935625,1.145714,0.059278,20,4480
"parametric_relu_(6400,)",0.964513,0.951518,1.068661,0.030132,20,6400
"relu_(8,112,8)",0.964442,0.951428,1.077053,0.032777,20,7168
"selu_(4992,)",0.964362,0.944375,1.158572,0.052578,20,4992
"binary_step_(6784,)",0.964361,0.935714,1.118571,0.062779,20,6784
"relu_(48,8,8)",0.964152,0.948571,1.2,0.055546,20,3072
"tanh_(6656,)",0.964143,0.951428,1.054286,0.027048,20,6656
"linear_(32,256)",0.963987,0.951518,1.062857,0.03193,20,8192
"tanh_(224,32)",0.963906,0.948572,1.067232,0.034446,20,7168
"tanh_(64,8,8)",0.963777,0.947143,1.142768,0.043363,20,4096
"tanh_(8,8,96)",0.963723,0.951518,1.055804,0.025189,20,6144
"sigmoid_(4864,)",0.963723,0.955715,1.014375,0.013898,20,4864
"leaky_relu_(8,8,16)",0.963705,0.952857,1.098572,0.031805,20,1024
"leaky_relu_(5248,)",0.96362,0.92991,1.117053,0.067844,20,5248
"leaky_relu_(7808,)",0.963415,0.957143,1.005714,0.01016,20,7808
"tanh_(4864,)",0.963402,0.932946,1.135625,0.059276,20,4864
"leaky_relu_(8192,)",0.963357,0.944375,1.094285,0.043586,20,8192
"elu_(5504,)",0.963335,0.938571,1.09,0.045236,20,5504
"relu_(8,8,32)",0.963214,0.948572,1.105625,0.038349,20,2048
"tanh_(192,32)",0.963161,0.945625,1.095803,0.043385,20,6144
"sigmoid_(2816,)",0.963134,0.921428,1.101428,0.06551,20,2816
"elu_(4992,)",0.963125,0.935714,1.159911,0.059946,20,4992
"parametric_relu_(104,8,8)",0.962982,0.957054,1.02,0.013828,20,6656
"leaky_relu_(32,224)",0.962929,0.945803,1.068482,0.028903,20,7168
"linear_(8064,)",0.962911,0.945625,1.121518,0.046615,20,8064
"linear_(5760,)",0.962857,0.922858,1.124286,0.063269,20,5760
"relu_(5888,)",0.962777,0.922946,1.191339,0.077162,20,5888
"binary_step_(8,80,8)",0.962701,0.925625,1.155625,0.070659,20,5120
"binary_step_(16,8,8)",0.962299,0.927232,1.164286,0.074043,20,1024
"tanh_(5248,)",0.962264,0.932857,1.117143,0.057911,20,5248
"selu_(5760,)",0.962147,0.942857,1.115715,0.046069,20,5760
"leaky_relu_(8,8,80)",0.962036,0.957143,0.99,0.007445,20,5120
"linear_(160,32)",0.962018,0.951518,1.118571,0.036863,20,5120
"relu_(8,8,40)",0.961862,0.948571,1.17,0.049015,20,2560
"binary_step_(8,8,88)",0.961786,0.925714,1.149911,0.067703,20,5632
"binary_step_(128,8,8)",0.961656,0.922768,1.132768,0.075163,20,8192
"tanh_(5120,)",0.961509,0.934285,1.107233,0.054044,20,5120
"parametric_relu_(32,224)",0.961469,0.947143,1.144197,0.044356,20,7168
"tanh_(32,192)",0.96138,0.951518,1.064375,0.024515,20,6144
"parametric_relu_(8,16,8)",0.961138,0.947143,1.081428,0.033639,20,1024
"linear_(8,48,8)",0.961134,0.951428,1.021518,0.019526,20,3072
"linear_(8,64,8)",0.961071,0.954285,1.014197,0.012662,20,4096
"selu_(5504,)",0.960862,0.941518,1.14009,0.05235,20,5504
"relu_(8,120,8)",0.960491,0.952857,1.072768,0.026469,20,7680
"linear_(4608,)",0.96046,0.930089,1.19134,0.066139,20,4608
"tanh_(8,128,8)",0.960438,0.951518,1.048572,0.020907,20,8192
"tanh_(6016,)",0.960411,0.931517,1.138482,0.063899,20,6016
"relu_(8,8,8)",0.960268,0.945804,1.085715,0.032065,20,512
"linear_(4864,)",0.960192,0.928571,1.108661,0.054612,20,4864
"parametric_relu_(8,8,24)",0.960174,0.947143,1.104286,0.035061,20,1536
"linear_(7680,)",0.960125,0.945803,1.034285,0.018402,20,7680
"selu_(4224,)",0.960058,0.944196,1.114375,0.039751,20,4224
"parametric_relu_(8,8,8)",0.959911,0.952768,1.008571,0.01245,20,512
"leaky_relu_(5120,)",0.959862,0.928661,1.164286,0.06713,20,5120
"binary_step_(8,112,8)",0.959862,0.925804,1.075804,0.051941,20,7168
"elu_(4480,)",0.95971,0.942768,1.104375,0.041277,20,4480
"tanh_(96,64)",0.959496,0.954375,0.992857,0.008046,20,6144
"linear_(7552,)",0.959428,0.942947,1.091339,0.034818,20,7552
"tanh_(120,8,8)",0.959357,0.952857,1.045625,0.020357,20,7680
"parametric_relu_(128,64)",0.959143,0.955715,0.971518,0.003405,20,8192
"parametric_relu_(5888,)",0.959121,0.925714,1.141428,0.061152,20,5888
"relu_(5376,)",0.958857,0.925714,1.165715,0.071302,20,5376
"leaky_relu_(4864,)",0.958835,0.930089,1.13,0.059898,20,4864
"relu_(8,8,128)",0.958567,0.952857,0.985715,0.008444,20,8192
"binary_step_(88,8,8)",0.958563,0.925714,1.102857,0.063027,20,5632
"linear_(192,32)",0.958487,0.951429,1.031339,0.017294,20,6144
"tanh_(160,32)",0.958411,0.948482,1.022858,0.019444,20,5120
"tanh_(4608,)",0.958143,0.935714,1.108572,0.049345,20,4608
"sigmoid_(2688,)",0.95787,0.932857,1.122768,0.052119,20,2688
"tanh_(56,8,8)",0.957786,0.945804,1.084375,0.030181,20,3584
"binary_step_(7680,)",0.957772,0.928571,1.105715,0.056134,20,7680
"binary_step_(8,8,32)",0.95754,0.927053,1.092857,0.059718,20,2048
"binary_step_(8064,)",0.957482,0.928571,1.144285,0.05689,20,8064
"tanh_(32,96)",0.957241,0.905803,1.102947,0.068583,20,3072
"binary_step_(6272,)",0.957174,0.928661,1.150089,0.061412,20,6272
"binary_step_(8,8,16)",0.956973,0.927054,1.105714,0.058009,20,1024
"sigmoid_(2048,)",0.956643,0.908572,1.120089,0.071634,20,2048
"parametric_relu_(4864,)",0.956643,0.934285,1.161428,0.05312,20,4864
"tanh_(4736,)",0.956621,0.935804,1.134197,0.048313,20,4736
"binary_step_(4608,)",0.956366,0.91,1.131429,0.07892,20,4608
"elu_(5632,)",0.956295,0.942947,1.125715,0.039918,20,5632
"binary_step_(8,8,128)",0.956125,0.925714,1.118571,0.062538,20,8192
"linear_(5376,)",0.956076,0.925803,1.08866,0.055053,20,5376
"binary_step_(8,64,8)",0.956062,0.924196,1.137232,0.062342,20,4096
"binary_step_(48,8,8)",0.95596,0.925714,1.14134,0.05641,20,3072
"parametric_relu_(4224,)",0.95591,0.931339,1.10991,0.051211,20,4224
"relu_(8,96,8)",0.955799,0.942857,1.037143,0.024557,20,6144
"linear_(7808,)",0.955656,0.942946,1.054285,0.027902,20,7808
"parametric_relu_(6656,)",0.955513,0.954285,0.958572,0.001238,20,6656
"binary_step_(8,88,8)",0.955513,0.925714,1.145803,0.065009,20,5632
"selu_(3200,)",0.955491,0.912857,1.162857,0.083855,20,3200
"binary_step_(8,8,80)",0.955442,0.924375,1.127143,0.061618,20,5120
"binary_step_(6656,)",0.95542,0.925715,1.101429,0.051564,20,6656
"linear_(4224,)",0.955379,0.927232,1.141428,0.056321,20,4224
"relu_(4480,)",0.955295,0.93,1.042857,0.040624,20,4480
"leaky_relu_(5632,)",0.955152,0.927143,1.137054,0.062023,20,5632
"relu_(7936,)",0.95508,0.951429,0.977143,0.00539,20,7936
"binary_step_(8,8,120)",0.955009,0.925715,1.141429,0.063825,20,7680
"parametric_relu_(32,256)",0.954928,0.945714,1.041428,0.021644,20,8192
"elu_(4352,)",0.954915,0.934286,1.127143,0.049637,20,4352
"binary_step_(8,8,72)",0.954692,0.922857,1.202768,0.073583,20,4608
"binary_step_(7552,)",0.954563,0.927232,1.125625,0.061864,20,7552
"binary_step_(104,8,8)",0.954406,0.924285,1.18,0.070552,20,6656
"tanh_(4992,)",0.954085,0.932767,1.188571,0.060101,20,4992
"tanh_(5376,)",0.953982,0.934196,1.112857,0.054144,20,5376
"sigmoid_(4096,)",0.95379,0.924285,1.117142,0.060445,20,4096
"linear_(3712,)",0.953786,0.901429,1.147143,0.077985,20,3712
"binary_step_(8,8,104)",0.953719,0.922857,1.151339,0.071799,20,6656
"relu_(5120,)",0.953567,0.922857,1.142858,0.067326,20,5120
"binary_step_(120,8,8)",0.953433,0.928571,1.102768,0.052784,20,7680
"leaky_relu_(2304,)",0.953429,0.897054,1.128571,0.089496,20,2304
"relu_(4992,)",0.953353,0.93,1.13,0.055206,20,4992
"leaky_relu_(5760,)",0.953085,0.924197,1.090089,0.051901,20,5760
"tanh_(2560,)",0.953058,0.908571,1.111428,0.069277,20,2560
"leaky_relu_(4480,)",0.952924,0.927232,1.121339,0.050854,20,4480
"parametric_relu_(128,32)",0.952924,0.905804,1.104196,0.068848,20,4096
"binary_step_(8,48,8)",0.952862,0.921429,1.124286,0.064279,20,3072
"linear_(4736,)",0.952826,0.92134,1.148482,0.068241,20,4736
"tanh_(80,8,8)",0.952585,0.948571,0.984375,0.007643,20,5120
"binary_step_(7808,)",0.952562,0.927143,1.108571,0.053145,20,7808
"linear_(6016,)",0.952281,0.918572,1.148571,0.077561,20,6016
"tanh_(5888,)",0.95221,0.935714,1.114197,0.04072,20,5888
"binary_step_(8,8,64)",0.952089,0.920089,1.118661,0.063973,20,4096
"binary_step_(7424,)",0.951991,0.927143,1.127232,0.056942,20,7424
"binary_step_(8,8,24)",0.951933,0.925714,1.128571,0.059972,20,1536
"leaky_relu_(32,64)",0.951893,0.894375,1.080089,0.07353,20,2048
"sigmoid_(128,32)",0.951853,0.920089,1.112857,0.056614,20,4096
"elu_(32,64)",0.951799,0.901518,1.117142,0.072466,20,2048
"binary_step_(7168,)",0.95179,0.922857,1.109911,0.058865,20,7168
"sigmoid_(64,32)",0.951643,0.931428,1.094286,0.042262,20,2048
"binary_step_(32,8,8)",0.951482,0.918572,1.177053,0.065974,20,2048
"linear_(96,32)",0.951139,0.911428,1.174197,0.081023,20,3072
"elu_(4608,)",0.95071,0.937232,1.137054,0.04411,20,4608
"relu_(112,8,8)",0.950648,0.948571,0.954196,0.001608,20,7168
"elu_(5120,)",0.950317,0.940089,1.058572,0.02753,20,5120
"tanh_(4224,)",0.950294,0.934285,1.14991,0.049157,20,4224
"parametric_relu_(5120,)",0.949946,0.932947,1.094285,0.038895,20,5120
"elu_(5888,)",0.9495,0.942857,1.04,0.021355,20,5888
"binary_step_(8,104,8)",0.949214,0.925714,1.105715,0.052942,20,6656
"sigmoid_(2944,)",0.948714,0.934286,1.112858,0.0427,20,2944
"relu_(5504,)",0.948705,0.932768,1.141429,0.048895,20,5504
"elu_(3712,)",0.948353,0.904196,1.112857,0.072365,20,3712
"relu_(4224,)",0.948344,0.93,1.145714,0.052319,20,4224
"elu_(3328,)",0.948295,0.908572,1.131428,0.070404,20,3328
"binary_step_(256,32)",0.94829,0.922857,1.168571,0.062362,20,8192
"binary_step_(6400,)",0.948143,0.925803,1.114286,0.053743,20,6400
"selu_(3072,)",0.947987,0.908571,1.077142,0.063101,20,3072
"linear_(4992,)",0.947902,0.922857,1.107054,0.055549,20,4992
"sigmoid_(2176,)",0.947839,0.931428,1.112768,0.044193,20,2176
"sigmoid_(32,64)",0.947794,0.922857,1.097053,0.050004,20,2048
"tanh_(5632,)",0.947513,0.925714,1.051428,0.038113,20,5632
"binary_step_(8,8,40)",0.947308,0.922946,1.091428,0.054934,20,2560
"binary_step_(112,8,8)",0.947156,0.93,1.137142,0.050562,20,7168
"elu_(32,96)",0.947156,0.908572,1.158661,0.079244,20,3072
"leaky_relu_(4992,)",0.947031,0.927143,1.121518,0.055193,20,4992
"linear_(4096,)",0.946857,0.904285,1.074286,0.0599,20,4096
"parametric_relu_(3584,)",0.946826,0.902768,1.154196,0.085664,20,3584
"sigmoid_(1792,)",0.946777,0.911429,1.064286,0.058626,20,1792
"binary_step_(96,64)",0.946371,0.921429,1.111429,0.049928,20,6144
"sigmoid_(3840,)",0.946344,0.922857,1.162857,0.056984,20,3840
"leaky_relu_(5376,)",0.946219,0.925804,1.16,0.054308,20,5376
"parametric_relu_(4736,)",0.94621,0.931518,1.065714,0.037392,20,4736
"binary_step_(8,56,8)",0.945705,0.928571,1.129911,0.049647,20,3584
"binary_step_(32,256)",0.945643,0.928661,1.135714,0.046248,20,8192
"linear_(5248,)",0.945362,0.925714,1.111339,0.048308,20,5248
"binary_step_(8,40,8)",0.94529,0.928572,1.064285,0.035957,20,2560
"linear_(5632,)",0.945205,0.924375,1.16134,0.053765,20,5632
"parametric_relu_(5632,)",0.945188,0.924196,1.142857,0.049954,20,5632
"binary_step_(5632,)",0.945156,0.902768,1.12,0.07664,20,5632
"binary_step_(24,8,8)",0.945147,0.920089,1.154285,0.05813,20,1536
"binary_step_(72,8,8)",0.94513,0.927143,1.05,0.034901,20,4608
"linear_(4352,)",0.945129,0.928661,1.16,0.05063,20,4352
"leaky_relu_(2816,)",0.945058,0.895714,1.114196,0.070555,20,2816
"selu_(3840,)",0.944929,0.911518,1.15,0.070247,20,3840
"relu_(32,96)",0.94471,0.895804,1.118571,0.084178,20,3072
"sigmoid_(32,128)",0.94471,0.932857,1.11,0.039329,20,4096
"binary_step_(4224,)",0.944638,0.909911,1.145715,0.058189,20,4224
"leaky_relu_(3200,)",0.944629,0.901428,1.07991,0.063505,20,3200
"binary_step_(6912,)",0.944299,0.930089,1.060089,0.032979,20,6912
"binary_step_(32,224)",0.944259,0.925714,1.077143,0.04151,20,7168
"leaky_relu_(4736,)",0.944223,0.934285,0.995803,0.017073,20,4736
"binary_step_(8192,)",0.943933,0.928571,1.127143,0.044694,20,8192
"binary_step_(64,64)",0.943862,0.927143,1.115714,0.043924,20,4096
"leaky_relu_(4352,)",0.94337,0.924375,1.018571,0.030922,20,4352
"sigmoid_(2304,)",0.942982,0.931428,1.065714,0.032409,20,2304
"binary_step_(80,8,8)",0.942804,0.918572,1.141518,0.053956,20,5120
"binary_step_(96,8,8)",0.942781,0.925803,1.171518,0.054495,20,6144
"relu_(3840,)",0.942625,0.895804,1.117143,0.072448,20,3840
"binary_step_(8,120,8)",0.942375,0.924375,1.085714,0.048563,20,7680
"parametric_relu_(4608,)",0.942192,0.931518,1.044196,0.024206,20,4608
"sigmoid_(1664,)",0.942188,0.907143,1.082768,0.057488,20,1664
"tanh_(6144,)",0.941991,0.925714,1.065715,0.03461,20,6144
"tanh_(3840,)",0.941857,0.894375,1.108571,0.076025,20,3840
"parametric_relu_(2688,)",0.941853,0.901339,1.130089,0.07536,20,2688
"leaky_relu_(5504,)",0.941433,0.93,1.082857,0.033328,20,5504
"linear_(3328,)",0.941344,0.892857,1.112768,0.08147,20,3328
"selu_(2304,)",0.941232,0.914286,1.150089,0.060628,20,2304
"relu_(5248,)",0.94121,0.922768,1.124285,0.045708,20,5248
"binary_step_(64,8,8)",0.941201,0.927142,1.074286,0.037347,20,4096
"binary_step_(8,72,8)",0.940911,0.925804,1.10134,0.0408,20,4608
"binary_step_(8,8,56)",0.940772,0.925625,1.064375,0.037067,20,3584
"binary_step_(5504,)",0.940714,0.905625,1.1,0.062001,20,5504
"binary_step_(8,96,8)",0.940669,0.925714,1.102857,0.040942,20,6144
"selu_(96,32)",0.940643,0.91,1.074375,0.055646,20,3072
"binary_step_(32,192)",0.940571,0.927143,1.088571,0.036601,20,6144
"linear_(32,32)",0.940531,0.908571,1.094375,0.058986,20,1024
"tanh_(5760,)",0.940402,0.932768,1.01134,0.016958,20,5760
"tanh_(2432,)",0.94021,0.9,1.109911,0.07082,20,2432
"binary_step_(8,8,48)",0.940085,0.922857,1.024375,0.032516,20,3072
"binary_step_(5248,)",0.93971,0.902858,1.11,0.06142,20,5248
"linear_(3200,)",0.939705,0.891518,1.124286,0.081616,20,3200
"selu_(2560,)",0.939567,0.908571,1.148572,0.072157,20,2560
"binary_step_(8,8,8)",0.939375,0.922946,1.031428,0.033687,20,512
"leaky_relu_(4224,)",0.939281,0.929911,1.059911,0.029446,20,4224
"binary_step_(8,8,96)",0.939134,0.922857,1.102857,0.043097,20,6144
"elu_(32,32)",0.939125,0.905714,1.148571,0.074713,20,1024
"leaky_relu_(3456,)",0.939,0.899911,1.138661,0.073561,20,3456
"elu_(2560,)",0.938915,0.905714,1.088482,0.059767,20,2560
"parametric_relu_(2816,)",0.938839,0.898661,1.104286,0.071729,20,2816
"binary_step_(4992,)",0.938768,0.914285,1.117143,0.059277,20,4992
"selu_(2816,)",0.938701,0.907143,1.111429,0.070199,20,2816
"selu_(2688,)",0.938687,0.915625,1.105714,0.050765,20,2688
"linear_(5888,)",0.938594,0.924285,1.077143,0.035735,20,5888
"relu_(3200,)",0.938585,0.894286,1.121428,0.072922,20,3200
"sigmoid_(3712,)",0.938558,0.925714,1.082857,0.035323,20,3712
"binary_step_(8,8,112)",0.938411,0.925715,1.010089,0.024906,20,7168
"sigmoid_(1920,)",0.938129,0.9,1.09,0.061923,20,1920
"selu_(32,32)",0.938022,0.912946,1.154375,0.068128,20,1024
"binary_step_(8,128,8)",0.937986,0.925714,1.094286,0.036834,20,8192
"elu_(3456,)",0.93771,0.908571,1.074286,0.057701,20,3456
"sigmoid_(32,96)",0.937366,0.922857,1.062857,0.037596,20,3072
"selu_(1280,)",0.937223,0.898571,1.097232,0.062871,20,1280
"selu_(3328,)",0.937067,0.907143,1.117143,0.063338,20,3328
"leaky_relu_(3584,)",0.937014,0.9,1.122857,0.064165,20,3584
"sigmoid_(3968,)",0.936705,0.921339,1.058482,0.033372,20,3968
"binary_step_(8,32,8)",0.936478,0.922768,1.062857,0.037191,20,2048
"linear_(6144,)",0.936433,0.925714,1.072768,0.033875,20,6144
"tanh_(4096,)",0.936089,0.891518,1.094286,0.07253,20,4096
"binary_step_(64,128)",0.935987,0.927143,1.03,0.023853,20,8192
"linear_(3840,)",0.935705,0.901339,1.101518,0.064416,20,3840
"relu_(96,32)",0.935665,0.902947,1.105715,0.059891,20,3072
"binary_step_(32,160)",0.935371,0.922768,1.024286,0.026324,20,5120
"binary_step_(8,16,8)",0.935223,0.921339,1.067232,0.034684,20,1024
"parametric_relu_(4096,)",0.935201,0.898571,1.12,0.064634,20,4096
"tanh_(2176,)",0.935134,0.908571,1.058572,0.054073,20,2176
"parametric_relu_(2304,)",0.934857,0.908571,1.128571,0.066334,20,2304
"binary_step_(7296,)",0.934759,0.928482,1.008572,0.017435,20,7296
"leaky_relu_(32,128)",0.934692,0.907232,1.135625,0.058747,20,4096
"tanh_(3712,)",0.934558,0.892857,1.127054,0.075757,20,3712
"relu_(2304,)",0.934491,0.907143,1.061429,0.051876,20,2304
"linear_(32,128)",0.934487,0.905625,1.14,0.064741,20,4096
"binary_step_(4096,)",0.934424,0.887054,1.098572,0.072712,20,4096
"relu_(2560,)",0.934424,0.897143,1.099911,0.063954,20,2560
"parametric_relu_(3712,)",0.933786,0.905625,1.145714,0.06859,20,3712
"binary_step_(2304,)",0.933768,0.895625,1.094285,0.063128,20,2304
"leaky_relu_(128,32)",0.933656,0.897232,1.081429,0.061652,20,4096
"sigmoid_(1408,)",0.933437,0.91,1.04866,0.045338,20,1408
"elu_(3840,)",0.933437,0.905714,1.120089,0.05248,20,3840
"selu_(3712,)",0.933362,0.905715,1.094286,0.059783,20,3712
"binary_step_(56,8,8)",0.933134,0.924286,1.052857,0.028261,20,3584
"relu_(4096,)",0.932991,0.897054,1.094375,0.061055,20,4096
"selu_(3968,)",0.932929,0.908661,1.111429,0.054531,20,3968
"binary_step_(5760,)",0.93242,0.904286,1.12,0.061646,20,5760
"elu_(2944,)",0.932353,0.914285,1.154285,0.056078,20,2944
"leaky_relu_(64,32)",0.932264,0.898572,1.088482,0.067197,20,2048
"tanh_(128,32)",0.932219,0.905714,1.124286,0.062244,20,4096
"binary_step_(5888,)",0.93213,0.902857,1.114286,0.067029,20,5888
"sigmoid_(3200,)",0.932004,0.914286,1.081518,0.041378,20,3200
"elu_(3200,)",0.931933,0.905804,1.095714,0.051896,20,3200
"parametric_relu_(32,64)",0.931848,0.905625,1.115715,0.060803,20,2048
"relu_(2688,)",0.931786,0.904375,1.048483,0.049852,20,2688
"elu_(3072,)",0.931781,0.901518,1.064285,0.057814,20,3072
"relu_(2176,)",0.931737,0.895804,1.117054,0.066012,20,2176
